Diagnosis Description,Reference Code,Retrieve-Rank,Vanilla GPT-3.5-turbo,Retrieve-Rank Match,Vanilla GPT-3.5 turbo match
"Lymphoblastic (diffuse) lymphoma, lymph nodes of multiple sites",C8358,C8358,,Yes,
"Lymphoblastic (diffuse) lymphoma, extranodal and solid organ sites",C8359,C8359,,Yes,
"Burkitt lymphoma, unspecified site",C8370,C8370,,Yes,
"Burkitt lymphoma, lymph nodes of head, face, and neck",C8371,C8371,,Yes,
"Burkitt lymphoma, intrathoracic lymph nodes",C8372,C8372,,Yes,
"Burkitt lymphoma, intra-abdominal lymph nodes",C8373,C8373,,Yes,
"Burkitt lymphoma, lymph nodes of axilla and upper limb",C8374,C8374,,Yes,
"Burkitt lymphoma, lymph nodes of inguinal region and lower limb",C8375,C8375,,Yes,
"Burkitt lymphoma, intrapelvic lymph nodes",C8376,C8376,,Yes,
"Burkitt lymphoma, spleen",C8377,C8377,,Yes,
"Burkitt lymphoma, lymph nodes of multiple sites",C8378,C8378,,Yes,
"Burkitt lymphoma, extranodal and solid organ sites",C8379,C8379,,Yes,
"Other non-follicular lymphoma, unspecified site",C8380,C8380,,Yes,
"Other non-follicular lymphoma, lymph nodes of head, face, and neck",C8381,C8381,,Yes,
"Other non-follicular lymphoma, intrathoracic lymph nodes",C8382,C8382,,Yes,
"Other non-follicular lymphoma, intra-abdominal lymph nodes",C8383,C8383,,Yes,
"Other non-follicular lymphoma, lymph nodes of axilla and upper limb",C8384,C8384,,Yes,
"Other non-follicular lymphoma, lymph nodes of inguinal region and lower limb",C8385,C8385,,Yes,
"Other non-follicular lymphoma, intrapelvic lymph nodes",C8386,C8386,,Yes,
"Other non-follicular lymphoma, spleen",C8387,C8387,,Yes,
"Other non-follicular lymphoma, lymph nodes of multiple sites",C8388,C8388,,Yes,
"Other non-follicular lymphoma, extranodal and solid organ sites",C8389,C8389,,Yes,
"Non-follicular (diffuse) lymphoma, unspecified, unspecified site",C8390,C8390,,Yes,
"Non-follicular (diffuse) lymphoma, unspecified, lymph nodes of head, face, and neck",C8391,C8391,,Yes,
"Non-follicular (diffuse) lymphoma, unspecified, intrathoracic lymph nodes",C8392,C8392,,Yes,
"Non-follicular (diffuse) lymphoma, unspecified, intra-abdominal lymph nodes",C8393,C8393,,Yes,
"Non-follicular (diffuse) lymphoma, unspecified, lymph nodes of axilla and upper limb",C8394,C8394,,Yes,
"Non-follicular (diffuse) lymphoma, unspecified, lymph nodes of inguinal region and lower limb",C8395,C8395,,Yes,
"Non-follicular (diffuse) lymphoma, unspecified, intrapelvic lymph nodes",C8396,C8396,,Yes,
"Non-follicular (diffuse) lymphoma, unspecified, spleen",C8397,C8397,,Yes,
"Non-follicular (diffuse) lymphoma, unspecified, lymph nodes of multiple sites",C8398,C8398,,Yes,
"Non-follicular (diffuse) lymphoma, unspecified, extranodal and solid organ sites",C8399,C8399,,Yes,
"Mycosis fungoides, unspecified site",C8400,C8400,,Yes,
"Mycosis fungoides, lymph nodes of head, face, and neck",C8401,C8401,,Yes,
"Mycosis fungoides, intrathoracic lymph nodes",C8402,C8402,,Yes,
"Mycosis fungoides, intra-abdominal lymph nodes",C8403,C8403,,Yes,
"Mycosis fungoides, lymph nodes of axilla and upper limb",C8404,C8404,,Yes,
"Mycosis fungoides, lymph nodes of inguinal region and lower limb",C8405,C8405,,Yes,
"Mycosis fungoides, intrapelvic lymph nodes",C8406,C8406,,Yes,
"Mycosis fungoides, spleen",C8407,C8407,,Yes,
"Mycosis fungoides, lymph nodes of multiple sites",C8408,C8408,,Yes,
"Mycosis fungoides, extranodal and solid organ sites",C8409,C8409,,Yes,
"Sezary disease, unspecified site",C8410,C8410,,Yes,
"Sezary disease, lymph nodes of head, face, and neck",C8411,C8411,,Yes,
"Sezary disease, intrathoracic lymph nodes",C8412,C8412,,Yes,
"Sezary disease, intra-abdominal lymph nodes",C8413,C8413,,Yes,
"Sezary disease, lymph nodes of axilla and upper limb",C8414,C8414,,Yes,
"Sezary disease, lymph nodes of inguinal region and lower limb",C8415,C8415,,Yes,
"Sezary disease, intrapelvic lymph nodes",C8416,C8416,,Yes,
"Sezary disease, spleen",C8417,C8417,,Yes,
"Sezary disease, lymph nodes of multiple sites",C8418,C8418,,Yes,
"Sezary disease, extranodal and solid organ sites",C8419,C8419,,Yes,
"Peripheral T-cell lymphoma, not elsewhere classified, unspecified site",C8440,C8440,,Yes,
"Peripheral T-cell lymphoma, not elsewhere classified, lymph nodes of head, face, and neck",C8441,C8441,,Yes,
"Peripheral T-cell lymphoma, not elsewhere classified, intrathoracic lymph nodes",C8442,C8442,,Yes,
"Peripheral T-cell lymphoma, not elsewhere classified, intra-abdominal lymph nodes",C8443,C8443,,Yes,
"Peripheral T-cell lymphoma, not elsewhere classified, lymph nodes of axilla and upper limb",C8444,C8444,,Yes,
"Peripheral T-cell lymphoma, not elsewhere classified, lymph nodes of inguinal region and lower limb",C8445,C8445,,Yes,
"Peripheral T-cell lymphoma, not elsewhere classified, intrapelvic lymph nodes",C8446,C8446,,Yes,
"Peripheral T-cell lymphoma, not elsewhere classified, spleen",C8447,C8447,,Yes,
"Peripheral T-cell lymphoma, not elsewhere classified, lymph nodes of multiple sites",C8448,C8448,,Yes,
"Peripheral T-cell lymphoma, not elsewhere classified, extranodal and solid organ sites",C8449,C8449,,Yes,
"Anaplastic large cell lymphoma, ALK-positive, unspecified site",C8460,C8460,,Yes,
"Anaplastic large cell lymphoma, ALK-positive, lymph nodes of head, face, and neck",C8461,C8461,,Yes,
"Anaplastic large cell lymphoma, ALK-positive, intrathoracic lymph nodes",C8462,C8462,,Yes,
"Anaplastic large cell lymphoma, ALK-positive, intra-abdominal lymph nodes",C8463,C8463,,Yes,
"Anaplastic large cell lymphoma, ALK-positive, lymph nodes of axilla and upper limb",C8464,C8464,,Yes,
"Anaplastic large cell lymphoma, ALK-positive, lymph nodes of inguinal region and lower limb",C8465,C8465,,Yes,
"Anaplastic large cell lymphoma, ALK-positive, intrapelvic lymph nodes",C8466,C8466,,Yes,
"Anaplastic large cell lymphoma, ALK-positive, spleen",C8467,C8467,,Yes,
"Anaplastic large cell lymphoma, ALK-positive, lymph nodes of multiple sites",C8468,C8468,,Yes,
"Anaplastic large cell lymphoma, ALK-positive, extranodal and solid organ sites",C8469,C8469,,Yes,
"Anaplastic large cell lymphoma, ALK-negative, unspecified site",C8470,C8470,,Yes,
"Anaplastic large cell lymphoma, ALK-negative, lymph nodes of head, face, and neck",C8471,C8471,,Yes,
"Anaplastic large cell lymphoma, ALK-negative, intrathoracic lymph nodes",C8472,C8472,,Yes,
"Anaplastic large cell lymphoma, ALK-negative, intra-abdominal lymph nodes",C8473,C8473,,Yes,
"Anaplastic large cell lymphoma, ALK-negative, lymph nodes of axilla and upper limb",C8474,C8474,,Yes,
"Anaplastic large cell lymphoma, ALK-negative, lymph nodes of inguinal region and lower limb",C8475,C8475,,Yes,
"Anaplastic large cell lymphoma, ALK-negative, intrapelvic lymph nodes",C8476,C8476,,Yes,
"Anaplastic large cell lymphoma, ALK-negative, spleen",C8477,C8477,,Yes,
"Anaplastic large cell lymphoma, ALK-negative, lymph nodes of multiple sites",C8478,C8478,,Yes,
"Anaplastic large cell lymphoma, ALK-negative, extranodal and solid organ sites",C8479,C8469,,No,
"Anaplastic large cell lymphoma, ALK-negative, breast",C847A,C847A,,Yes,
"Cutaneous T-cell lymphoma, unspecified, unspecified site",C84A0,C84A0,,Yes,
"Cutaneous T-cell lymphoma, unspecified lymph nodes of head, face, and neck",C84A1,C84A1,,Yes,
"Cutaneous T-cell lymphoma, unspecified, intrathoracic lymph nodes",C84A2,C84A2,,Yes,
"Cutaneous T-cell lymphoma, unspecified, intra-abdominal lymph nodes",C84A3,C84A3,,Yes,
"Cutaneous T-cell lymphoma, unspecified, lymph nodes of axilla and upper limb",C84A4,C84A4,,Yes,
"Cutaneous T-cell lymphoma, unspecified, lymph nodes of inguinal region and lower limb",C84A5,C84A5,,Yes,
"Cutaneous T-cell lymphoma, unspecified, intrapelvic lymph nodes",C84A6,C84A6,,Yes,
"Cutaneous T-cell lymphoma, unspecified, spleen",C84A7,C84A7,,Yes,
"Cutaneous T-cell lymphoma, unspecified, lymph nodes of multiple sites",C84A8,C84A8,,Yes,
"Cutaneous T-cell lymphoma, unspecified, extranodal and solid organ sites",C84A9,C84A9,,Yes,
"Other mature T/NK-cell lymphomas, unspecified site",C84Z0,C84Z0,,Yes,
"Other mature T/NK-cell lymphomas, lymph nodes of head, face, and neck",C84Z1,C84Z1,,Yes,
"Other mature T/NK-cell lymphomas, intrathoracic lymph nodes",C84Z2,C84Z2,,Yes,
"Other mature T/NK-cell lymphomas, intra-abdominal lymph nodes",C84Z3,C84Z3,,Yes,
"Other mature T/NK-cell lymphomas, lymph nodes of axilla and upper limb",C84Z4,C84Z4,,Yes,
"Other mature T/NK-cell lymphomas, lymph nodes of inguinal region and lower limb",C84Z5,C84Z5,,Yes,
"Other mature T/NK-cell lymphomas, intrapelvic lymph nodes",C84Z6,C84Z6,,Yes,
"Other mature T/NK-cell lymphomas, spleen",C84Z7,C84Z7,,Yes,
"Other mature T/NK-cell lymphomas, lymph nodes of multiple sites",C84Z8,C84Z8,,Yes,
"Other mature T/NK-cell lymphomas, extranodal and solid organ sites",C84Z9,C84Z9,,Yes,
"Mature T/NK-cell lymphomas, unspecified, unspecified site",C8490,C8490,,Yes,
"Mature T/NK-cell lymphomas, unspecified, lymph nodes of head, face, and neck",C8491,C8491,,Yes,
"Mature T/NK-cell lymphomas, unspecified, intrathoracic lymph nodes",C8492,C8492,,Yes,
"Mature T/NK-cell lymphomas, unspecified, intra-abdominal lymph nodes",C8493,C8493,,Yes,
"Mature T/NK-cell lymphomas, unspecified, lymph nodes of axilla and upper limb",C8494,C8494,,Yes,
"Mature T/NK-cell lymphomas, unspecified, lymph nodes of inguinal region and lower limb",C8495,C8495,,Yes,
"Mature T/NK-cell lymphomas, unspecified, intrapelvic lymph nodes",C8496,C8496,,Yes,
"Mature T/NK-cell lymphomas, unspecified, spleen",C8497,C8497,,Yes,
"Mature T/NK-cell lymphomas, unspecified, lymph nodes of multiple sites",C8498,C8498,,Yes,
"Mature T/NK-cell lymphomas, unspecified, extranodal and solid organ sites",C8499,C8499,,Yes,
"Unspecified B-cell lymphoma, unspecified site",C8510,C8510,,Yes,
"Unspecified B-cell lymphoma, lymph nodes of head, face, and neck",C8511,C8511,,Yes,
"Unspecified B-cell lymphoma, intrathoracic lymph nodes",C8512,C8512,,Yes,
"Unspecified B-cell lymphoma, intra-abdominal lymph nodes",C8513,C8513,,Yes,
"Unspecified B-cell lymphoma, lymph nodes of axilla and upper limb",C8514,C8514,,Yes,
"Unspecified B-cell lymphoma, lymph nodes of inguinal region and lower limb",C8515,C8515,,Yes,
"Unspecified B-cell lymphoma, intrapelvic lymph nodes",C8516,C8516,,Yes,
"Unspecified B-cell lymphoma, spleen",C8517,C8517,,Yes,
"Unspecified B-cell lymphoma, lymph nodes of multiple sites",C8518,C8518,,Yes,
"Unspecified B-cell lymphoma, extranodal and solid organ sites",C8519,C8519,,Yes,
"Mediastinal (thymic) large B-cell lymphoma, unspecified site",C8520,C8520,,Yes,
"Mediastinal (thymic) large B-cell lymphoma, lymph nodes of head, face, and neck",C8521,C8521,,Yes,
"Mediastinal (thymic) large B-cell lymphoma, intrathoracic lymph nodes",C8522,C8522,,Yes,
"Mediastinal (thymic) large B-cell lymphoma, intra-abdominal lymph nodes",C8523,C8523,,Yes,
"Mediastinal (thymic) large B-cell lymphoma, lymph nodes of axilla and upper limb",C8524,C8524,,Yes,
"Mediastinal (thymic) large B-cell lymphoma, lymph nodes of inguinal region and lower limb",C8525,C8525,,Yes,
"Mediastinal (thymic) large B-cell lymphoma, intrapelvic lymph nodes",C8526,C8526,,Yes,
"Mediastinal (thymic) large B-cell lymphoma, spleen",C8527,C8527,,Yes,
"Mediastinal (thymic) large B-cell lymphoma, lymph nodes of multiple sites",C8528,C8528,,Yes,
"Mediastinal (thymic) large B-cell lymphoma, extranodal and solid organ sites",C8529,C8529,,Yes,
"Other specified types of non-Hodgkin lymphoma, unspecified site",C8580,C8580,,Yes,
"Other specified types of non-Hodgkin lymphoma, lymph nodes of head, face, and neck",C8581,C8581,,Yes,
"Other specified types of non-Hodgkin lymphoma, intrathoracic lymph nodes",C8582,C8582,,Yes,
"Other specified types of non-Hodgkin lymphoma, intra-abdominal lymph nodes",C8583,C8583,,Yes,
"Other specified types of non-Hodgkin lymphoma, lymph nodes of axilla and upper limb",C8584,C8584,,Yes,
"Other specified types of non-Hodgkin lymphoma, lymph nodes of inguinal region and lower limb",C8585,C8585,,Yes,
"Other specified types of non-Hodgkin lymphoma, intrapelvic lymph nodes",C8586,C8586,,Yes,
"Other specified types of non-Hodgkin lymphoma, spleen",C8587,C8587,,Yes,
"Other specified types of non-Hodgkin lymphoma, lymph nodes of multiple sites",C8588,C8588,,Yes,
"Other specified types of non-Hodgkin lymphoma, extranodal and solid organ sites",C8589,C8589,,Yes,
"Non-Hodgkin lymphoma, unspecified, unspecified site",C8590,C8590,,Yes,
"Non-Hodgkin lymphoma, unspecified, lymph nodes of head, face, and neck",C8591,C8591,,Yes,
"Non-Hodgkin lymphoma, unspecified, intrathoracic lymph nodes",C8592,C8592,,Yes,
"Non-Hodgkin lymphoma, unspecified, intra-abdominal lymph nodes",C8593,C8593,,Yes,
"Non-Hodgkin lymphoma, unspecified, lymph nodes of axilla and upper limb",C8594,C8594,,Yes,
"Non-Hodgkin lymphoma, unspecified, lymph nodes of inguinal region and lower limb",C8595,C8595,,Yes,
"Non-Hodgkin lymphoma, unspecified, intrapelvic lymph nodes",C8596,C8596,,Yes,
"Non-Hodgkin lymphoma, unspecified, spleen",C8597,C8597,,Yes,
"Non-Hodgkin lymphoma, unspecified, lymph nodes of multiple sites",C8598,C8598,,Yes,
"Non-Hodgkin lymphoma, unspecified, extranodal and solid organ sites",C8599,C8599,,Yes,
"Extranodal NK/T-cell lymphoma, nasal type",C860,C860,,Yes,
Hepatosplenic T-cell lymphoma,C861,C861,,Yes,
Enteropathy-type (intestinal) T-cell lymphoma,C862,C862,,Yes,
Subcutaneous panniculitis-like T-cell lymphoma,C863,C863,,Yes,
Blastic NK-cell lymphoma,C864,C864,,Yes,
Angioimmunoblastic T-cell lymphoma,C865,C865,,Yes,
Primary cutaneous CD30-positive T-cell proliferations,C866,C866,,Yes,
Waldenstrom macroglobulinemia,C880,C880,,Yes,
Heavy chain disease,C882,C882,,Yes,
Immunoproliferative small intestinal disease,C883,C883,,Yes,
Extranodal marginal zone B-cell lymphoma of mucosa-associated lymphoid tissue [MALT-lymphoma],C884,C884,,Yes,
Other malignant immunoproliferative diseases,C888,C888,,Yes,
"Malignant immunoproliferative disease, unspecified",C889,C889,,Yes,
Multiple myeloma not having achieved remission,C9000,C9000,,Yes,
Multiple myeloma in remission,C9001,C9001,,Yes,
Multiple myeloma in relapse,C9002,C9002,,Yes,
Plasma cell leukemia not having achieved remission,C9010,C9010,,Yes,
Plasma cell leukemia in remission,C9011,C9011,,Yes,
Plasma cell leukemia in relapse,C9012,C9012,,Yes,
Extramedullary plasmacytoma not having achieved remission,C9020,C9020,,Yes,
Extramedullary plasmacytoma in remission,C9021,C9021,,Yes,
Extramedullary plasmacytoma in relapse,C9022,C9022,,Yes,
Solitary plasmacytoma not having achieved remission,C9030,C9030,,Yes,
Solitary plasmacytoma in remission,C9031,C9031,,Yes,
Solitary plasmacytoma in relapse,C9032,C9032,,Yes,
Acute lymphoblastic leukemia not having achieved remission,C9100,C9100,,Yes,
"Acute lymphoblastic leukemia, in remission",C9101,C9101,,Yes,
"Acute lymphoblastic leukemia, in relapse",C9102,C9102,,Yes,
Chronic lymphocytic leukemia of B-cell type not having achieved remission,C9110,C9110,,Yes,
Chronic lymphocytic leukemia of B-cell type in remission,C9111,C9111,,Yes,
Chronic lymphocytic leukemia of B-cell type in relapse,C9112,C9112,,Yes,
Prolymphocytic leukemia of B-cell type not having achieved remission,C9130,C9130,,Yes,
"Prolymphocytic leukemia of B-cell type, in remission",C9131,C9131,,Yes,
"Prolymphocytic leukemia of B-cell type, in relapse",C9132,C9132,,Yes,
Hairy cell leukemia not having achieved remission,C9140,C9140,,Yes,
"Hairy cell leukemia, in remission",C9141,C9141,,Yes,
"Hairy cell leukemia, in relapse",C9142,C9142,,Yes,
Adult T-cell lymphoma/leukemia (HTLV-1-associated) not having achieved remission,C9150,C9150,,Yes,
"Adult T-cell lymphoma/leukemia (HTLV-1-associated), in remission",C9151,C9151,,Yes,
"Adult T-cell lymphoma/leukemia (HTLV-1-associated), in relapse",C9152,C9152,,Yes,
Prolymphocytic leukemia of T-cell type not having achieved remission,C9160,C9160,,Yes,
"Prolymphocytic leukemia of T-cell type, in remission",C9161,C9161,,Yes,
"Prolymphocytic leukemia of T-cell type, in relapse",C9162,C9162,,Yes,
Mature B-cell leukemia Burkitt-type not having achieved remission,C91A0,C91A0,,Yes,
"Mature B-cell leukemia Burkitt-type, in remission",C91A1,C91A1,,Yes,
"Mature B-cell leukemia Burkitt-type, in relapse",C91A2,C91A2,,Yes,
Other lymphoid leukemia not having achieved remission,C91Z0,C91Z0,,Yes,
"Other lymphoid leukemia, in remission",C91Z1,C91Z1,,Yes,
"Other lymphoid leukemia, in relapse",C91Z2,C91Z2,,Yes,
"Lymphoid leukemia, unspecified not having achieved remission",C9190,C9190,,Yes,
"Lymphoid leukemia, unspecified, in remission",C9191,C9191,,Yes,
"Lymphoid leukemia, unspecified, in relapse",C9192,C9192,,Yes,
"Acute myeloblastic leukemia, not having achieved remission",C9200,C9200,,Yes,
"Acute myeloblastic leukemia, in remission",C9201,C9201,,Yes,
"Acute myeloblastic leukemia, in relapse",C9202,C9202,,Yes,
"Chronic myeloid leukemia, BCR/ABL-positive, not having achieved remission",C9210,C9210,,Yes,
"Chronic myeloid leukemia, BCR/ABL-positive, in remission",C9211,C9211,,Yes,
"Chronic myeloid leukemia, BCR/ABL-positive, in relapse",C9212,C9212,,Yes,
"Atypical chronic myeloid leukemia, BCR/ABL-negative, not having achieved remission",C9220,C9220,,Yes,
"Atypical chronic myeloid leukemia, BCR/ABL-negative, in remission",C9221,C9221,,Yes,
"Atypical chronic myeloid leukemia, BCR/ABL-negative, in relapse",C9222,C9222,,Yes,
"Myeloid sarcoma, not having achieved remission",C9230,C9230,,Yes,
"Myeloid sarcoma, in remission",C9231,C9231,,Yes,
"Myeloid sarcoma, in relapse",C9232,C9232,,Yes,
"Acute promyelocytic leukemia, not having achieved remission",C9240,C9240,,Yes,
"Acute promyelocytic leukemia, in remission",C9241,C9241,,Yes,
"Acute promyelocytic leukemia, in relapse",C9242,C9242,,Yes,
"Acute myelomonocytic leukemia, not having achieved remission",C9250,C9250,,Yes,
"Acute myelomonocytic leukemia, in remission",C9251,C9251,,Yes,
"Acute myelomonocytic leukemia, in relapse",C9252,C9252,,Yes,
Acute myeloid leukemia with 11q23-abnormality not having achieved remission,C9260,C9260,,Yes,
Acute myeloid leukemia with 11q23-abnormality in remission,C9261,C9261,,Yes,
Acute myeloid leukemia with 11q23-abnormality in relapse,C9262,C9262,,Yes,
"Acute myeloid leukemia with multilineage dysplasia, not having achieved remission",C92A0,C92A0,,Yes,
"Acute myeloid leukemia with multilineage dysplasia, in remission",C92A1,C92A1,,Yes,
"Acute myeloid leukemia with multilineage dysplasia, in relapse",C92A2,C92A2,,Yes,
Other myeloid leukemia not having achieved remission,C92Z0,C92Z0,,Yes,
